game_id,season,week,posteam,defteam,fixed_drive,raw_result,outcome,received_opening_kick
2025_17_ARI_CIN,2025,17,ARI,CIN,2.0,Punt,PUNT,0
2025_17_ARI_CIN,2025,17,CIN,ARI,1.0,Touchdown,TD,1
2025_17_BAL_GB,2025,17,BAL,GB,1.0,Touchdown,TD,1
2025_17_BAL_GB,2025,17,GB,BAL,2.0,Touchdown,TD,0
2025_17_CHI_SF,2025,17,CHI,SF,1.0,Opp touchdown,OTHER,1
2025_17_CHI_SF,2025,17,SF,CHI,1.0,Opp touchdown,OTHER,1
2025_17_DAL_WAS,2025,17,DAL,WAS,1.0,Touchdown,TD,1
2025_17_DAL_WAS,2025,17,WAS,DAL,2.0,Field goal,FG,0
2025_17_DEN_KC,2025,17,DEN,KC,1.0,Field goal,FG,1
2025_17_DEN_KC,2025,17,KC,DEN,2.0,Punt,PUNT,0
2025_17_DET_MIN,2025,17,DET,MIN,2.0,Punt,PUNT,0
2025_17_DET_MIN,2025,17,MIN,DET,1.0,Punt,PUNT,1
2025_17_HOU_LAC,2025,17,HOU,LAC,1.0,Touchdown,TD,1
2025_17_HOU_LAC,2025,17,LAC,HOU,2.0,Punt,PUNT,0
2025_17_JAX_IND,2025,17,IND,JAX,1.0,Field goal,FG,1
2025_17_JAX_IND,2025,17,JAX,IND,2.0,Turnover,OTHER,0
2025_17_LA_ATL,2025,17,ATL,LA,1.0,Punt,PUNT,1
2025_17_LA_ATL,2025,17,LA,ATL,2.0,Punt,PUNT,0
2025_17_NE_NYJ,2025,17,NE,NYJ,1.0,Touchdown,TD,1
2025_17_NE_NYJ,2025,17,NYJ,NE,2.0,Punt,PUNT,0
2025_17_NO_TEN,2025,17,NO,TEN,2.0,Punt,PUNT,0
2025_17_NO_TEN,2025,17,TEN,NO,1.0,Punt,PUNT,1
2025_17_NYG_LV,2025,17,LV,NYG,2.0,Punt,PUNT,0
2025_17_NYG_LV,2025,17,NYG,LV,1.0,Punt,PUNT,1
2025_17_PHI_BUF,2025,17,BUF,PHI,2.0,Punt,PUNT,0
2025_17_PHI_BUF,2025,17,PHI,BUF,1.0,Punt,PUNT,1
2025_17_PIT_CLE,2025,17,CLE,PIT,1.0,Field goal,FG,1
2025_17_PIT_CLE,2025,17,PIT,CLE,2.0,Punt,PUNT,0
2025_17_SEA_CAR,2025,17,CAR,SEA,1.0,Punt,PUNT,1
2025_17_SEA_CAR,2025,17,SEA,CAR,2.0,Punt,PUNT,0
2025_17_TB_MIA,2025,17,MIA,TB,1.0,Punt,PUNT,1
2025_17_TB_MIA,2025,17,TB,MIA,2.0,Touchdown,TD,0
2025_18_ARI_LA,2025,18,ARI,LA,1.0,Turnover,OTHER,1
2025_18_ARI_LA,2025,18,LA,ARI,2.0,Field goal,FG,0
2025_18_BAL_PIT,2025,18,BAL,PIT,1.0,Touchdown,TD,1
2025_18_BAL_PIT,2025,18,PIT,BAL,2.0,Punt,PUNT,0
2025_18_CAR_TB,2025,18,CAR,TB,2.0,Punt,PUNT,0
2025_18_CAR_TB,2025,18,TB,CAR,1.0,Touchdown,TD,1
2025_18_CLE_CIN,2025,18,CIN,CLE,1.0,Punt,PUNT,1
2025_18_CLE_CIN,2025,18,CLE,CIN,2.0,Turnover,OTHER,0
2025_18_DAL_NYG,2025,18,DAL,NYG,2.0,Turnover,OTHER,0
2025_18_DAL_NYG,2025,18,NYG,DAL,1.0,Punt,PUNT,1
2025_18_DET_CHI,2025,18,CHI,DET,2.0,Punt,PUNT,0
2025_18_DET_CHI,2025,18,DET,CHI,1.0,Field goal,FG,1
2025_18_GB_MIN,2025,18,GB,MIN,2.0,Punt,PUNT,0
2025_18_GB_MIN,2025,18,MIN,GB,1.0,Field goal,FG,1
2025_18_IND_HOU,2025,18,HOU,IND,1.0,Field goal,FG,1
2025_18_IND_HOU,2025,18,IND,HOU,2.0,Touchdown,TD,0
2025_18_KC_LV,2025,18,KC,LV,1.0,Punt,PUNT,1
2025_18_KC_LV,2025,18,LV,KC,2.0,Turnover,OTHER,0
2025_18_LAC_DEN,2025,18,DEN,LAC,2.0,Field goal,FG,0
2025_18_LAC_DEN,2025,18,LAC,DEN,1.0,Punt,PUNT,1
2025_18_MIA_NE,2025,18,MIA,NE,2.0,Turnover on downs,OTHER,0
2025_18_MIA_NE,2025,18,NE,MIA,1.0,Touchdown,TD,1
2025_18_NO_ATL,2025,18,ATL,NO,1.0,Punt,PUNT,1
2025_18_NO_ATL,2025,18,NO,ATL,2.0,Turnover,OTHER,0
2025_18_NYJ_BUF,2025,18,BUF,NYJ,1.0,Touchdown,TD,1
2025_18_NYJ_BUF,2025,18,NYJ,BUF,2.0,Punt,PUNT,0
2025_18_SEA_SF,2025,18,SEA,SF,1.0,Turnover on downs,OTHER,1
2025_18_SEA_SF,2025,18,SF,SEA,2.0,Punt,PUNT,0
2025_18_TEN_JAX,2025,18,JAX,TEN,1.0,Punt,PUNT,1
2025_18_TEN_JAX,2025,18,TEN,JAX,2.0,Touchdown,TD,0
2025_18_WAS_PHI,2025,18,PHI,WAS,1.0,Punt,PUNT,1
2025_18_WAS_PHI,2025,18,WAS,PHI,2.0,Missed field goal,OTHER,0
